video_id,label,attack_type,split,video_path
attack_mobile_client001_session01_mobile_video_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client001_session01_mobile_video_adverse.mov
attack_mobile_client001_session01_mobile_video_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client001_session01_mobile_video_controlled.mov
attack_mobile_client002_session01_mobile_photo_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client002_session01_mobile_photo_adverse.mov
attack_mobile_client002_session01_mobile_photo_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client002_session01_mobile_photo_controlled.mov
attack_mobile_client002_session01_mobile_video_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client002_session01_mobile_video_adverse.mov
attack_mobile_client002_session01_mobile_video_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client002_session01_mobile_video_controlled.mov
attack_mobile_client004_session01_mobile_photo_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client004_session01_mobile_photo_adverse.mov
attack_mobile_client004_session01_mobile_photo_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client004_session01_mobile_photo_controlled.mov
attack_mobile_client004_session01_mobile_video_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client004_session01_mobile_video_adverse.mov
attack_mobile_client004_session01_mobile_video_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client004_session01_mobile_video_controlled.mov
attack_mobile_client006_session01_mobile_photo_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client006_session01_mobile_photo_adverse.mov
attack_mobile_client006_session01_mobile_photo_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client006_session01_mobile_photo_controlled.mov
attack_mobile_client006_session01_mobile_video_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client006_session01_mobile_video_adverse.mov
attack_mobile_client006_session01_mobile_video_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client006_session01_mobile_video_controlled.mov
attack_mobile_client007_session01_mobile_photo_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client007_session01_mobile_photo_adverse.mov
attack_mobile_client007_session01_mobile_photo_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client007_session01_mobile_photo_controlled.mov
attack_mobile_client007_session01_mobile_video_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client007_session01_mobile_video_adverse.mov
attack_mobile_client007_session01_mobile_video_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client007_session01_mobile_video_controlled.mov
attack_mobile_client008_session01_mobile_photo_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client008_session01_mobile_photo_adverse.mov
attack_mobile_client008_session01_mobile_photo_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client008_session01_mobile_photo_controlled.mov
attack_mobile_client008_session01_mobile_video_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client008_session01_mobile_video_adverse.mov
attack_mobile_client008_session01_mobile_video_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client008_session01_mobile_video_controlled.mov
attack_mobile_client012_session01_mobile_photo_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client012_session01_mobile_photo_adverse.mov
attack_mobile_client012_session01_mobile_photo_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client012_session01_mobile_photo_controlled.mov
attack_mobile_client012_session01_mobile_video_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client012_session01_mobile_video_adverse.mov
attack_mobile_client012_session01_mobile_video_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client012_session01_mobile_video_controlled.mov
attack_mobile_client016_session01_mobile_photo_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client016_session01_mobile_photo_adverse.mov
attack_mobile_client016_session01_mobile_photo_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client016_session01_mobile_photo_controlled.mov
attack_mobile_client016_session01_mobile_video_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client016_session01_mobile_video_adverse.mov
attack_mobile_client016_session01_mobile_video_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client016_session01_mobile_video_controlled.mov
attack_mobile_client018_session01_mobile_photo_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client018_session01_mobile_photo_adverse.mov
attack_mobile_client018_session01_mobile_photo_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client018_session01_mobile_photo_controlled.mov
attack_mobile_client018_session01_mobile_video_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client018_session01_mobile_video_adverse.mov
attack_mobile_client018_session01_mobile_video_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client018_session01_mobile_video_controlled.mov
attack_mobile_client025_session01_mobile_photo_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client025_session01_mobile_photo_adverse.mov
attack_mobile_client025_session01_mobile_photo_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client025_session01_mobile_photo_controlled.mov
attack_mobile_client025_session01_mobile_video_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client025_session01_mobile_video_adverse.mov
attack_mobile_client025_session01_mobile_video_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client025_session01_mobile_video_controlled.mov
attack_mobile_client027_session01_mobile_photo_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client027_session01_mobile_photo_adverse.mov
attack_mobile_client027_session01_mobile_photo_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client027_session01_mobile_photo_controlled.mov
attack_mobile_client027_session01_mobile_video_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client027_session01_mobile_video_adverse.mov
attack_mobile_client027_session01_mobile_video_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client027_session01_mobile_video_controlled.mov
attack_mobile_client103_session01_mobile_photo_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client103_session01_mobile_photo_adverse.mov
attack_mobile_client103_session01_mobile_photo_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client103_session01_mobile_photo_controlled.mov
attack_mobile_client103_session01_mobile_video_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client103_session01_mobile_video_adverse.mov
attack_mobile_client103_session01_mobile_video_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client103_session01_mobile_video_controlled.mov
attack_mobile_client105_session01_mobile_photo_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client105_session01_mobile_photo_adverse.mov
attack_mobile_client105_session01_mobile_photo_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client105_session01_mobile_photo_controlled.mov
attack_mobile_client105_session01_mobile_video_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client105_session01_mobile_video_adverse.mov
attack_mobile_client105_session01_mobile_video_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client105_session01_mobile_video_controlled.mov
attack_mobile_client108_session01_mobile_photo_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client108_session01_mobile_photo_adverse.mov
attack_mobile_client108_session01_mobile_photo_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client108_session01_mobile_photo_controlled.mov
attack_mobile_client108_session01_mobile_video_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client108_session01_mobile_video_adverse.mov
attack_mobile_client108_session01_mobile_video_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client108_session01_mobile_video_controlled.mov
attack_mobile_client110_session01_mobile_photo_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client110_session01_mobile_photo_adverse.mov
attack_mobile_client110_session01_mobile_photo_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client110_session01_mobile_photo_controlled.mov
attack_mobile_client110_session01_mobile_video_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client110_session01_mobile_video_adverse.mov
attack_mobile_client110_session01_mobile_video_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_mobile_client110_session01_mobile_video_controlled.mov
attack_print_client001_session01_highdef_photo_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_print_client001_session01_highdef_photo_adverse.mov
attack_print_client001_session01_highdef_photo_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_print_client001_session01_highdef_photo_controlled.mov
attack_print_client002_session01_highdef_photo_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_print_client002_session01_highdef_photo_adverse.mov
attack_print_client002_session01_highdef_photo_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_print_client002_session01_highdef_photo_controlled.mov
attack_print_client004_session01_highdef_photo_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_print_client004_session01_highdef_photo_adverse.mov
attack_print_client004_session01_highdef_photo_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_print_client004_session01_highdef_photo_controlled.mov
attack_print_client006_session01_highdef_photo_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_print_client006_session01_highdef_photo_adverse.mov
attack_print_client006_session01_highdef_photo_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_print_client006_session01_highdef_photo_controlled.mov
attack_print_client007_session01_highdef_photo_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_print_client007_session01_highdef_photo_adverse.mov
attack_print_client007_session01_highdef_photo_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_print_client007_session01_highdef_photo_controlled.mov
attack_print_client008_session01_highdef_photo_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_print_client008_session01_highdef_photo_adverse.mov
attack_print_client008_session01_highdef_photo_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_print_client008_session01_highdef_photo_controlled.mov
attack_print_client012_session01_highdef_photo_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_print_client012_session01_highdef_photo_adverse.mov
attack_print_client012_session01_highdef_photo_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_print_client012_session01_highdef_photo_controlled.mov
attack_print_client016_session01_highdef_photo_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_print_client016_session01_highdef_photo_adverse.mov
attack_print_client016_session01_highdef_photo_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_print_client016_session01_highdef_photo_controlled.mov
attack_print_client018_session01_highdef_photo_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_print_client018_session01_highdef_photo_adverse.mov
attack_print_client018_session01_highdef_photo_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_print_client018_session01_highdef_photo_controlled.mov
attack_print_client025_session01_highdef_photo_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_print_client025_session01_highdef_photo_adverse.mov
attack_print_client025_session01_highdef_photo_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_print_client025_session01_highdef_photo_controlled.mov
attack_print_client027_session01_highdef_photo_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_print_client027_session01_highdef_photo_adverse.mov
attack_print_client027_session01_highdef_photo_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_print_client027_session01_highdef_photo_controlled.mov
attack_print_client103_session01_highdef_photo_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_print_client103_session01_highdef_photo_adverse.mov
attack_print_client103_session01_highdef_photo_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_print_client103_session01_highdef_photo_controlled.mov
attack_print_client105_session01_highdef_photo_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_print_client105_session01_highdef_photo_adverse.mov
attack_print_client105_session01_highdef_photo_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_print_client105_session01_highdef_photo_controlled.mov
attack_print_client108_session01_highdef_photo_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_print_client108_session01_highdef_photo_adverse.mov
attack_print_client108_session01_highdef_photo_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_print_client108_session01_highdef_photo_controlled.mov
attack_print_client110_session01_highdef_photo_adverse,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_print_client110_session01_highdef_photo_adverse.mov
attack_print_client110_session01_highdef_photo_controlled,attack,fixed,train,/Users/youbin/Desktop/replay_pad/data/train/attack/fixed/attack_print_client110_session01_highdef_photo_controlled.mov
attack_highdef_client001_session01_highdef_photo_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client001_session01_highdef_photo_adverse.mov
attack_highdef_client001_session01_highdef_photo_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client001_session01_highdef_photo_controlled.mov
attack_highdef_client001_session01_highdef_video_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client001_session01_highdef_video_adverse.mov
attack_highdef_client001_session01_highdef_video_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client001_session01_highdef_video_controlled.mov
attack_highdef_client002_session01_highdef_photo_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client002_session01_highdef_photo_adverse.mov
attack_highdef_client002_session01_highdef_photo_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client002_session01_highdef_photo_controlled.mov
attack_highdef_client002_session01_highdef_video_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client002_session01_highdef_video_adverse.mov
attack_highdef_client002_session01_highdef_video_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client002_session01_highdef_video_controlled.mov
attack_highdef_client004_session01_highdef_photo_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client004_session01_highdef_photo_adverse.mov
attack_highdef_client004_session01_highdef_photo_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client004_session01_highdef_photo_controlled.mov
attack_highdef_client004_session01_highdef_video_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client004_session01_highdef_video_adverse.mov
attack_highdef_client004_session01_highdef_video_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client004_session01_highdef_video_controlled.mov
attack_highdef_client006_session01_highdef_photo_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client006_session01_highdef_photo_adverse.mov
attack_highdef_client006_session01_highdef_photo_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client006_session01_highdef_photo_controlled.mov
attack_highdef_client006_session01_highdef_video_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client006_session01_highdef_video_adverse.mov
attack_highdef_client006_session01_highdef_video_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client006_session01_highdef_video_controlled.mov
attack_highdef_client007_session01_highdef_photo_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client007_session01_highdef_photo_adverse.mov
attack_highdef_client007_session01_highdef_photo_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client007_session01_highdef_photo_controlled.mov
attack_highdef_client007_session01_highdef_video_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client007_session01_highdef_video_adverse.mov
attack_highdef_client007_session01_highdef_video_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client007_session01_highdef_video_controlled.mov
attack_highdef_client008_session01_highdef_photo_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client008_session01_highdef_photo_adverse.mov
attack_highdef_client008_session01_highdef_photo_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client008_session01_highdef_photo_controlled.mov
attack_highdef_client008_session01_highdef_video_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client008_session01_highdef_video_adverse.mov
attack_highdef_client008_session01_highdef_video_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client008_session01_highdef_video_controlled.mov
attack_highdef_client012_session01_highdef_photo_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client012_session01_highdef_photo_adverse.mov
attack_highdef_client012_session01_highdef_photo_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client012_session01_highdef_photo_controlled.mov
attack_highdef_client012_session01_highdef_video_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client012_session01_highdef_video_adverse.mov
attack_highdef_client012_session01_highdef_video_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client012_session01_highdef_video_controlled.mov
attack_highdef_client016_session01_highdef_photo_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client016_session01_highdef_photo_adverse.mov
attack_highdef_client016_session01_highdef_photo_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client016_session01_highdef_photo_controlled.mov
attack_highdef_client016_session01_highdef_video_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client016_session01_highdef_video_adverse.mov
attack_highdef_client016_session01_highdef_video_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client016_session01_highdef_video_controlled.mov
attack_highdef_client018_session01_highdef_photo_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client018_session01_highdef_photo_adverse.mov
attack_highdef_client018_session01_highdef_photo_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client018_session01_highdef_photo_controlled.mov
attack_highdef_client018_session01_highdef_video_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client018_session01_highdef_video_adverse.mov
attack_highdef_client018_session01_highdef_video_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client018_session01_highdef_video_controlled.mov
attack_highdef_client025_session01_highdef_photo_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client025_session01_highdef_photo_adverse.mov
attack_highdef_client025_session01_highdef_photo_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client025_session01_highdef_photo_controlled.mov
attack_highdef_client025_session01_highdef_video_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client025_session01_highdef_video_adverse.mov
attack_highdef_client025_session01_highdef_video_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client025_session01_highdef_video_controlled.mov
attack_highdef_client027_session01_highdef_photo_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client027_session01_highdef_photo_adverse.mov
attack_highdef_client027_session01_highdef_photo_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client027_session01_highdef_photo_controlled.mov
attack_highdef_client027_session01_highdef_video_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client027_session01_highdef_video_adverse.mov
attack_highdef_client027_session01_highdef_video_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client027_session01_highdef_video_controlled.mov
attack_highdef_client103_session01_highdef_photo_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client103_session01_highdef_photo_adverse.mov
attack_highdef_client103_session01_highdef_photo_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client103_session01_highdef_photo_controlled.mov
attack_highdef_client103_session01_highdef_video_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client103_session01_highdef_video_adverse.mov
attack_highdef_client103_session01_highdef_video_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client103_session01_highdef_video_controlled.mov
attack_highdef_client105_session01_highdef_photo_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client105_session01_highdef_photo_adverse.mov
attack_highdef_client105_session01_highdef_photo_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client105_session01_highdef_photo_controlled.mov
attack_highdef_client105_session01_highdef_video_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client105_session01_highdef_video_adverse.mov
attack_highdef_client105_session01_highdef_video_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client105_session01_highdef_video_controlled.mov
attack_highdef_client108_session01_highdef_photo_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client108_session01_highdef_photo_adverse.mov
attack_highdef_client108_session01_highdef_photo_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client108_session01_highdef_photo_controlled.mov
attack_highdef_client108_session01_highdef_video_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client108_session01_highdef_video_adverse.mov
attack_highdef_client108_session01_highdef_video_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client108_session01_highdef_video_controlled.mov
attack_highdef_client110_session01_highdef_photo_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client110_session01_highdef_photo_adverse.mov
attack_highdef_client110_session01_highdef_photo_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client110_session01_highdef_photo_controlled.mov
attack_highdef_client110_session01_highdef_video_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client110_session01_highdef_video_adverse.mov
attack_highdef_client110_session01_highdef_video_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_highdef_client110_session01_highdef_video_controlled.mov
attack_mobile_client001_session01_mobile_photo_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_mobile_client001_session01_mobile_photo_adverse.mov
attack_mobile_client001_session01_mobile_photo_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_mobile_client001_session01_mobile_photo_controlled.mov
attack_mobile_client001_session01_mobile_video_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_mobile_client001_session01_mobile_video_adverse.mov
attack_mobile_client001_session01_mobile_video_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_mobile_client001_session01_mobile_video_controlled.mov
attack_mobile_client002_session01_mobile_photo_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_mobile_client002_session01_mobile_photo_adverse.mov
attack_mobile_client002_session01_mobile_photo_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_mobile_client002_session01_mobile_photo_controlled.mov
attack_mobile_client002_session01_mobile_video_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_mobile_client002_session01_mobile_video_adverse.mov
attack_mobile_client002_session01_mobile_video_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_mobile_client002_session01_mobile_video_controlled.mov
attack_mobile_client004_session01_mobile_photo_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_mobile_client004_session01_mobile_photo_adverse.mov
attack_mobile_client004_session01_mobile_photo_controlled,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_mobile_client004_session01_mobile_photo_controlled.mov
attack_mobile_client004_session01_mobile_video_adverse,attack,hand,train,/Users/youbin/Desktop/replay_pad/data/train/attack/hand/attack_mobile_client004_session01_mobile_video_adverse.mov
